"timestamp","site_name","node_id","CL","TNL"
"2016-05-22 19:30:00","agbta",1,"l2","l0"
"2016-05-22 18:30:00","bakta",1,"l2","l0"
"2016-05-22 17:30:00","magtb",1,"l2","l0"
"2016-05-22 17:00:00","magtb",1,"l2","l0"
"2016-05-22 16:00:00","umita",1,"l2","l0"
"2016-05-22 16:00:00","pinta",1,"l2","l2"
"2016-05-22 15:30:00","pinta",1,"l2","l0"
"2016-05-22 15:00:00","umita",1,"l2","l0"
"2016-05-22 15:00:00","pinta",1,"l2","l0"
"2016-05-22 15:00:00","mesta",1,"l2","l0"
"2016-05-22 14:30:00","pinta",1,"l2","l0"
"2016-05-22 14:30:00","baktc",1,"l2","l0"
"2016-05-22 14:00:00","humt",1,"l2","l0"
"2016-05-22 13:30:00","humt",1,"l2","l0"
"2016-05-22 13:00:00","humt",1,"l2","l0"
"2016-05-22 12:30:00","jorta",1,"l2","l0"
"2016-05-22 12:00:00","agbta",1,"l2","l0"
"2016-05-22 11:30:00","agbta",1,"l2","l0"
"2016-05-22 11:00:00","bantb",1,"l2","l0"
"2016-05-22 10:30:00","bayta",1,"l2","l0"
"2016-05-22 10:00:00","marta",1,"l2","l0"
"2016-05-22 09:30:00","mngsa",1,"l2","l0"
"2016-05-22 09:00:00","cudtb",1,"l2","l0"
"2016-05-22 08:30:00","cudtb",1,"l2","l0"
"2016-05-22 07:00:00","magtb",1,"l2","l0"
"2016-05-22 06:30:00","magtb",1,"l2","l0"
"2016-05-22 06:00:00","magtb",1,"l2","l0"
"2016-05-22 02:30:00","labt",1,"l2","l0"
"2016-05-22 02:00:00","labt",1,"l2","l0"
"2016-05-22 01:30:00","labt",1,"l2","l0"
"2016-05-22 00:30:00","humt",1,"l2","l0"
"2016-05-22 00:30:00","gamt",1,"l2","l0"
"2016-05-22 00:00:00","laysa",1,"l2","l0"
"2016-05-22 00:00:00","humt",1,"l2","l0"
"2016-05-22 00:00:00","gamt",1,"l2","l0"
"2016-05-21 23:30:00","humt",1,"l2","l0"
"2016-05-21 22:00:00","baktb",1,"l2","l0"
"2016-05-21 21:30:00","sinb",1,"l2","l2"
"2016-05-21 21:30:00","bakta",1,"l2","l0"
"2016-05-21 21:00:00","sinb",1,"l2","l0"
"2016-05-21 21:00:00","bakta",1,"l2","l0"
"2016-05-21 20:30:00","sinb",1,"l2","l0"
"2016-05-21 20:30:00","plab",1,"l2","l0"
"2016-05-21 20:30:00","pinta",1,"l2","l0"
"2016-05-21 20:00:00","sinb",1,"l2","l0"
"2016-05-21 20:00:00","plab",1,"l2","l0"
"2016-05-21 20:00:00","btota",1,"l2","l0"
"2016-05-21 19:30:00","marta",1,"l2","l0"
"2016-05-21 19:30:00","imeta",1,"l2","l0"
"2016-05-21 19:30:00","btota",1,"l2","l0"
"2016-05-21 19:00:00","imeta",1,"l2","l0"
"2016-05-21 18:30:00","imeta",1,"l2","l0"
"2016-05-21 18:30:00","hinsb",1,"l2","l0"
"2016-05-21 18:30:00","agbta",1,"l2","l2"
"2016-05-21 18:00:00","agbta",1,"l2","l0"
"2016-05-21 17:30:00","laysa",1,"l2","l0"
"2016-05-21 17:30:00","jorta",1,"l2","l0"
"2016-05-21 17:30:00","agbta",1,"l2","l0"
"2016-05-21 17:00:00","laysa",1,"l2","l0"
"2016-05-21 17:00:00","gamt",1,"l2","l2"
"2016-05-21 16:30:00","laysa",1,"l2","l0"
"2016-05-21 16:30:00","gamt",1,"l2","l2"
"2016-05-21 16:30:00","agbta",1,"l2","l0"
"2016-05-21 16:00:00","imeta",1,"l2","l0"
"2016-05-21 16:00:00","hinsa",1,"l2","l0"
"2016-05-21 16:00:00","gamt",1,"l2","l2"
"2016-05-21 15:30:00","imeta",1,"l2","l0"
"2016-05-21 15:00:00","tuetb",1,"l2","l2"
"2016-05-21 15:00:00","bayta",1,"l2","l0"
"2016-05-21 14:30:00","tuetb",1,"l2","l2"
"2016-05-21 14:00:00","gamt",1,"l2","l2"
"2016-05-21 14:00:00","barsc",1,"l2","l0"
"2016-05-21 13:30:00","gamt",1,"l2","l2"
"2016-05-21 13:30:00","barsc",1,"l2","l0"
"2016-05-21 13:00:00","sagtb",1,"l2","l0"
"2016-05-21 13:00:00","mngsa",1,"l2","l0"
"2016-05-21 13:00:00","imesb",1,"l2","l0"
"2016-05-21 13:00:00","gamt",1,"l2","l0"
"2016-05-21 13:00:00","barsc",1,"l2","l0"
"2016-05-21 12:30:00","gamt",1,"l2","l0"
"2016-05-21 12:00:00","hinsb",1,"l2","l0"
"2016-05-21 12:00:00","gamt",1,"l2","l0"
"2016-05-21 08:00:00","luntb",1,"l2","l0"
"2016-05-21 08:00:00","bartb",1,"l2","l0"
"2016-05-21 04:00:00","labt",1,"l2","l0"
"2016-05-21 03:30:00","labt",1,"l2","l0"
"2016-05-21 01:30:00","luntb",1,"l2","l0"
"2016-05-21 01:00:00","luntb",1,"l2","l0"
"2016-05-21 01:00:00","gamt",1,"l2","l0"
"2016-05-20 23:30:00","humb",1,"l2","l0"
"2016-05-20 14:00:00","tuetb",1,"l2","l2"
